# This file contains the ZAMS for Z = 0.006 environments.
# I am using Vega magnitudes and present absolute magnitudes.
# I am adding both the estimates from blackbodies and from Kurucz models.
# The stellar properties for the ZAMS come from my grid_006 single star evolutionary grid.
# The Kurucz models I am using are for 10^-0.5 solar = 0.3Zsun ~ 0.004.
# The Kurucz grid is called fm05k2odfnew.pck.
# I have interpolated the Kurucz spectral models over the Teff and logg 
# to get the most accurate magnitudes. I used the properties from the evolutionary models for this.
Minit 	 UVW2_BB 	 UVW2_spec 	 UVM2_BB 	 UVM2_spec 	 UVW1_BB 	 UVW1_spec 	 U_BB 	 U_spec 	 B_BB 	 B_spec 	 V_BB 	 V_spec 	 I_BB 	 I_spec 	 J_BB 	 J_spec 	 H_BB 	 H_spec 	 Ks_BB 	 Ks_spec
12.17 	 -5.4978520114998695 	 -5.4754471042311454 	 -5.385441046140002 	 -5.294597134692768 	 -5.168927134684785 	 -5.038926308122319 	 -4.044912092964416 	 -3.7573364508363283 	 -2.8585599183092536 	 -2.6527211018315375 	 -2.620101045187166 	 -2.3804875457210555 	 -2.3938424995070244 	 -2.0810247500581407 	 -2.0227220960897423 	 -1.7075707893701941 	 -1.9393415374280645 	 -1.5755898824581496 	 -1.853613293913602 	 -1.4811387253953856
13.45 	 -5.751353899764843 	 -5.77094367398521 	 -5.6280106788586215 	 -5.583684754348733 	 -5.405210953129414 	 -5.324697784365863 	 -4.257832611172883 	 -4.0203933341564175 	 -3.063887147774498 	 -2.890951134009657 	 -2.818336195484413 	 -2.610412422036881 	 -2.583931469080272 	 -2.303704402886393 	 -2.207043687030205 	 -1.9205225119945561 	 -2.121126833953096 	 -1.785606224528781 	 -2.03361775213345 	 -1.6884536273998991
14.87 	 -5.996245202564449 	 -6.044375856316954 	 -5.862872197436655 	 -5.852635377688643 	 -5.634416566844209 	 -5.592803890554139 	 -4.465613191699117 	 -4.273342773872243 	 -3.26473123604373 	 -3.122265971825539 	 -3.0126917103119304 	 -2.834917241484 	 -2.770823833808354 	 -2.5235267267103523 	 -2.388641511824123 	 -2.132871696269892 	 -2.3003926915346167 	 -1.996039796068671 	 -2.2112447331493845 	 -1.8969020412793878
16.44 	 -6.237265685255142 	 -6.297789244792636 	 -6.09452586328185 	 -6.10244704968518 	 -5.860882312229521 	 -5.843367702293944 	 -4.672072414340954 	 -4.514226867380755 	 -3.4647351111786495 	 -3.345239568775951 	 -3.2066480905742667 	 -3.0525600962422637 	 -2.957815057368724 	 -2.739143663123715 	 -2.5706818880826137 	 -2.343622649342328 	 -2.4802492816671498 	 -2.205721252200327 	 -2.389565259435962 	 -2.1051105318719094
18.17 	 -6.468824478605402 	 -6.526790507033197 	 -6.317536983518735 	 -6.327793710769718 	 -6.079237143959468 	 -6.069976141945251 	 -4.872167440578795 	 -4.7344146557693225 	 -3.658955782697244 	 -3.5516658268837142 	 -3.3953576315959633 	 -3.2549887135228914 	 -3.140168884091903 	 -2.941907223768199 	 -2.748509708999971 	 -2.5443874060636587 	 -2.6560779514463126 	 -2.4062454591536877 	 -2.5639865956163255 	 -2.3048085638641376
20.09 	 -6.684869091859382 	 -6.731203014958562 	 -6.525884285761588 	 -6.528176400935319 	 -6.283453985380113 	 -6.271298687740654 	 -5.059934910317354 	 -4.930137123814461 	 -3.841444706336813 	 -3.737177791168081 	 -3.572887655879792 	 -3.43722996041089 	 -3.3119729184219224 	 -3.125150081464427 	 -2.916229144192423 	 -2.727339312864157 	 -2.8219909002586845 	 -2.5895071060921415 	 -2.728626890048786 	 -2.4876488174909985
22.21 	 -6.902871706026222 	 -6.930918683255047 	 -6.736658220131727 	 -6.723465518649938 	 -6.490402113768527 	 -6.466926178102827 	 -5.25142673432957 	 -5.1198894364715475 	 -4.027987512007228 	 -3.919032661045478 	 -3.754775096385614 	 -3.6160643249817195 	 -3.488478408266902 	 -3.3044990118699817 	 -3.088889210141007 	 -2.9067956624392615 	 -2.992948225080925 	 -2.769376053574958 	 -2.8983838125557826 	 -2.667240296780094
24.55 	 -7.105633736539346 	 -7.113698653916264 	 -6.9328870353877345 	 -6.901807973914163 	 -6.6832168786505814 	 -6.645033760302769 	 -5.430262750363721 	 -5.291852383882466 	 -4.202356116344825 	 -4.084784274127083 	 -3.9249361523648565 	 -3.7790723803134996 	 -3.6537696174349255 	 -3.467000252501638 	 -3.250695550315098 	 -3.068912085767374 	 -3.1532097453268944 	 -2.9315824677346134 	 -3.0575555529511433 	 -2.829072932973331
27.14 	 -7.307356641540798 	 -7.295226245024059 	 -7.128558181179436 	 -7.079159933874922 	 -6.875762063124871 	 -6.821852431843835 	 -5.6098492875438595 	 -5.4627050310075775 	 -4.377808010351406 	 -4.250262128548615 	 -4.096489344348397 	 -3.9420530961977667 	 -3.8208054845708244 	 -3.6289807075611646 	 -3.4144941677337517 	 -3.230129538542712 	 -3.315571814129245 	 -3.0926243262490196 	 -3.218903609448216 	 -2.989650989967849
30.01 	 -7.495580962616996 	 -7.465452521639885 	 -7.311544903189646 	 -7.24570526351517 	 -7.056071346447079 	 -6.98769611598347 	 -5.778934031756036 	 -5.623241843561416 	 -4.543316328409258 	 -4.406279851607494 	 -4.258621669123199 	 -4.09598051036212 	 -3.979022160240148 	 -3.781686906399944 	 -3.569901078852321 	 -3.381818778749694 	 -3.4697306914760215 	 -3.243984722888036 	 -3.3721810581743745 	 -3.140500521967139
33.17 	 -7.696779577152892 	 -7.647559095897504 	 -7.507356978726197 	 -7.424134400420243 	 -7.249156598559338 	 -7.165244980553613 	 -5.960465229395719 	 -5.795640717372529 	 -4.721170571434497 	 -4.573968894132961 	 -4.433001384206258 	 -4.261680672307518 	 -4.149367963945521 	 -3.946117809229066 	 -3.7373485986783916 	 -3.5450404480262208 	 -3.635889691738645 	 -3.4068299868543894 	 -3.5374295616422007 	 -3.3028129065886285
