# This file contains the ZAMS for Z = 0.002 environments.
# I am using AB magnitudes and present absolute magnitudes.
# I am adding both the estimates from blackbodies and from Kurucz models.
# The stellar properties for the ZAMS come from my grid_002 single star evolutionary grid.
# The Kurucz models I am using are for 10^-0.1 solar = 0.1Zsun ~ 0.0014.
# The Kurucz grid is called fm10k2odfnew.pck.
# I have interpolated the Kurucz spectral models over the Teff and logg 
# to get the most accurate magnitudes. I used the properties from the evolutionary models for this.
Minit 	 UVW2_BB 	 UVW2_spec 	 UVM2_BB 	 UVM2_spec 	 UVW1_BB 	 UVW1_spec 	 U_BB 	 U_spec 	 B_BB 	 B_spec 	 V_BB 	 V_spec 	 I_BB 	 I_spec 	 J_BB 	 J_spec 	 H_BB 	 H_spec 	 Ks_BB 	 Ks_spec
5.45 	 -1.3945365964377852 	 -1.1679513559073367 	 -1.4266655518047033 	 -1.0706240689432707 	 -1.4729658515719313 	 -1.0567589856038957 	 -1.2952240951645788 	 -0.7403157129333299 	 -1.0494500142951417 	 -0.7297803190482038 	 -0.7544149528104872 	 -0.4011462131170412 	 -0.17334344514966407 	 0.25645257150640477 	 0.5989181294230428 	 0.9976528184425383 	 1.130720097705245 	 1.5701066308133012 	 1.6689033126636568 	 2.1057652728222913
6.03 	 -1.7198375241153252 	 -1.498681026495149 	 -1.7344675991521477 	 -1.3931448384297973 	 -1.768715857896888 	 -1.3723319531410194 	 -1.5528901330046323 	 -1.0167232293668869 	 -1.2941824307894045 	 -0.9709909155342183 	 -0.9872010619190991 	 -0.6320598496005176 	 -0.39253080157243136 	 0.036463331269775565 	 0.38920523184664146 	 0.7904658977877859 	 0.9251198558795897 	 1.3671710329647502 	 1.4661679155851417 	 1.9066688666523475
6.66 	 -2.0335717188151774 	 -1.8240805108734572 	 -2.0317366449790457 	 -1.7102827491737602 	 -2.05499589683272 	 -1.6827018728614538 	 -1.8035095742480267 	 -1.2895856209536731 	 -1.5327941206149327 	 -1.2104758183989248 	 -1.21470403754742 	 -0.8615833501234285 	 -0.6073740812313031 	 -0.18229429123325114 	 0.18320393943399194 	 0.5842686976965824 	 0.7229647859664956 	 1.1654582963740714 	 1.2666956242878789 	 1.708888475377912
7.37 	 -2.336785929149582 	 -2.1458125415392386 	 -2.319623869667605 	 -2.0236983095778283 	 -2.3329503388829416 	 -1.9894927280661743 	 -2.0483986900600035 	 -1.5607654805386422 	 -1.7666346633370331 	 -1.4498666763333812 	 -1.4383068014957658 	 -1.0914136679737338 	 -0.8192954342684576 	 -0.4017668987282964 	 -0.020538877165833067 	 0.37705480177524703 	 0.5227868248040152 	 0.9628703953071515 	 1.0690073068056518 	 1.5103211080376209
8.15 	 -2.6294318981233618 	 -2.4659583967226566 	 -2.597932828724216 	 -2.3350052178439977 	 -2.6022197112365015 	 -2.2940796011496865 	 -2.2868346610212997 	 -1.8306412322134202 	 -1.9948386349994438 	 -1.6890510358067259 	 -1.6570143448107615 	 -1.3211504474666484 	 -1.0271535730896173 	 -0.6213986053518055 	 -0.22078296235008235 	 0.16947992121483918 	 0.32586801181421454 	 0.7598965481719644 	 0.8744135854094793 	 1.3114038683448126
9.0 	 -2.912780050307119 	 -2.7834477323134124 	 -2.8680011975744355 	 -2.6436126480125073 	 -2.8641264840573366 	 -2.596087493910848 	 -2.5202504043433875 	 -2.0994821805287582 	 -2.218857707429552 	 -1.9290857889701893 	 -1.8722982427036028 	 -1.5518583776797155 	 -1.232444596889153 	 -0.8421899114908447 	 -0.41904485723252755 	 -0.039650063240909805 	 0.1306816460851529 	 0.5551630012780618 	 0.6813801167564303 	 1.1104984339885422
9.96 	 -3.1868593488026296 	 -3.098057478685133 	 -3.1297361371110863 	 -2.9497013561284695 	 -3.1184527058918117 	 -2.8960248401437756 	 -2.7481399399943944 	 -2.3679571340615735 	 -2.438075637258882 	 -2.1702280942659398 	 -2.083442210123851 	 -1.7837151653620005 	 -1.434339720017864 	 -1.0641619894938643 	 -0.6144197068757229 	 -0.25019430569710643 	 -0.06183527246860711 	 0.3488144068336534 	 0.49086590992168055 	 0.907750749692471
11.01 	 -3.4518328288295175 	 -3.4083476469035716 	 -3.38318887709335 	 -3.2525355875569026 	 -3.3651423007116454 	 -3.193863182082625 	 -2.97018810046975 	 -2.6374236539573497 	 -2.652080245027975 	 -2.4130745804317266 	 -2.289945868446195 	 -2.0174926763300376 	 -1.6322393030910005 	 -1.2885683012754527 	 -0.8062404833561864 	 -0.4634667197711223 	 -0.2509871235920968 	 0.13940432284244367 	 0.30358621527427565 	 0.7016576098495176
12.17 	 -3.710239505324493 	 -3.710933924328258 	 -3.631108299726937 	 -3.5497472164549193 	 -3.607029625767183 	 -3.4882928338763675 	 -3.189662911285007 	 -2.9095489163974806 	 -2.864270255514349 	 -2.6595858997591657 	 -2.495332114575422 	 -2.255726831166922 	 -1.829810728079955 	 -1.5194535237325046 	 -0.9982793321486281 	 -0.6845095196501996 	 -0.4405930049693136 	 -0.07873355286163539 	 0.11568859322456812 	 0.48616728457048464
13.45 	 -3.956968476052353 	 -3.9920903378478547 	 -3.8677083804449044 	 -3.827813541556368 	 -3.8379140365146585 	 -3.7658657470500905 	 -3.3989103630937794 	 -3.1710495476367417 	 -3.066511681625683 	 -2.8971589084136866 	 -2.6910202829005394 	 -2.4859924436936645 	 -2.017961716171502 	 -1.7444035265831555 	 -1.1810836464280505 	 -0.9012186248868048 	 -0.6210425185211526 	 -0.29347512626019345 	 -0.0631060501565164 	 0.2734439417831818
