# This file contains the ZAMS for Z = 0.002 environments.
# I am using Vega magnitudes and present absolute magnitudes.
# I am adding both the estimates from blackbodies and from Kurucz models.
# The stellar properties for the ZAMS come from my grid_002 single star evolutionary grid.
# The Kurucz models I am using are for 10^-0.1 solar = 0.1Zsun ~ 0.0014.
# The Kurucz grid is called fm10k2odfnew.pck.
# I have interpolated the Kurucz spectral models over the Teff and logg 
# to get the most accurate magnitudes. I used the properties from the evolutionary models for this.
Minit 	 UVW2_BB 	 UVW2_spec 	 UVM2_BB 	 UVM2_spec 	 UVW1_BB 	 UVW1_spec 	 U_BB 	 U_spec 	 B_BB 	 B_spec 	 V_BB 	 V_spec 	 I_BB 	 I_spec 	 J_BB 	 J_spec 	 H_BB 	 H_spec 	 Ks_BB 	 Ks_spec
5.45 	 -3.1260396404318875 	 -2.8994543999014386 	 -3.1143720573636187 	 -2.7583305745021858 	 -2.9621878737519856 	 -2.54598100778395 	 -2.05532215667389 	 -1.5004137744426411 	 -0.9412831996141471 	 -0.6216135043672091 	 -0.7699044562999557 	 -0.41663571660650983 	 -0.6202589464715556 	 -0.1904629298154869 	 -0.30286021315891787 	 0.09587447586057743 	 -0.24292420204471618 	 0.1964623310633397 	 -0.17358127929701303 	 0.2632806808616214
6.03 	 -3.451340568109428 	 -3.2301840704892513 	 -3.422174104711063 	 -3.0808513439887126 	 -3.2579378800769425 	 -2.861553975321074 	 -2.3129881945139434 	 -1.776821290876198 	 -1.1860156161084099 	 -0.8628241008532236 	 -1.0026905654085674 	 -0.6475493530899865 	 -0.8394463028943229 	 -0.41045217005211604 	 -0.5125731107353194 	 -0.11131244479417497 	 -0.4485244438703717 	 -0.006473266785211137 	 -0.37631667637552796 	 0.06418427469167758
6.66 	 -3.76507476280928 	 -3.5555835548675603 	 -3.719443150537961 	 -3.397989254732675 	 -3.544217919012775 	 -3.1719238950415085 	 -2.5636076357573376 	 -2.0496836824629843 	 -1.4246273059339378 	 -1.10230900371793 	 -1.2301935410368885 	 -0.877072853612897 	 -1.0542895825531946 	 -0.6292097925551426 	 -0.7185744031479688 	 -0.3175096448853784 	 -0.6506795137834656 	 -0.20818600337588983 	 -0.5757889676727911 	 -0.1335961165827576
7.37 	 -4.068288973143685 	 -3.877315585533341 	 -4.007330375226521 	 -3.7114048151367434 	 -3.8221723610629965 	 -3.478714750246229 	 -2.808496751569315 	 -2.3208635420479533 	 -1.6584678486560387 	 -1.3416998616523867 	 -1.4537963049852343 	 -1.1069031714632025 	 -1.2662109355903495 	 -0.848682400050188 	 -0.9223172197477938 	 -0.5247235408067137 	 -0.8508574749459463 	 -0.4107739044428098 	 -0.7734772851550181 	 -0.3321634839230491
8.15 	 -4.360934942117464 	 -4.197461440716759 	 -4.285639334283131 	 -4.022711723402913 	 -4.091441733416556 	 -3.7833016233297414 	 -3.046932722530611 	 -2.5907392937227316 	 -1.886671820318449 	 -1.5808842211257312 	 -1.6725038483002304 	 -1.3366399509561173 	 -1.4740690744115093 	 -1.0683141066736974 	 -1.1225613049320433 	 -0.7322984213671215 	 -1.0477762879357468 	 -0.6137477515779969 	 -0.9680710065511905 	 -0.5310807236158572
9.0 	 -4.644283094301222 	 -4.514950776307515 	 -4.555707703133351 	 -4.331319153571423 	 -4.353348506237391 	 -4.085309516090902 	 -3.2803484658526987 	 -2.8595802420380694 	 -2.1106908927485573 	 -1.8209189742891945 	 -1.8877877461930714 	 -1.567347881169184 	 -1.6793600982110446 	 -1.2891054128127364 	 -1.3208231998144884 	 -0.9414284058228708 	 -1.2429626536648084 	 -0.8184812984718994 	 -1.1611044752042396 	 -0.7319861579721277
9.96 	 -4.918362392796732 	 -4.829560522679236 	 -4.817442642670001 	 -4.637407861687385 	 -4.607674728071867 	 -4.3852468623238305 	 -3.508238001503705 	 -3.1280551955708846 	 -2.3299088225778872 	 -2.0620612795849453 	 -2.09893171361332 	 -1.799204668851469 	 -1.8812552213397553 	 -1.5110774908157558 	 -1.5161980494576839 	 -1.1519726482790673 	 -1.4354795722185685 	 -1.024829892916308 	 -1.3516186820389895 	 -0.9347338422681986
11.01 	 -5.18333587282362 	 -5.139850690897675 	 -5.070895382652266 	 -4.940242093115818 	 -4.8543643228916995 	 -4.68308520426268 	 -3.7302861619790613 	 -3.397521715466661 	 -2.54391343034698 	 -2.3049077657507318 	 -2.3054353719356637 	 -2.0329821798195056 	 -2.0791548044128922 	 -1.7354838025973442 	 -1.7080188259381472 	 -1.3652450623530832 	 -1.624631423342058 	 -1.2342399769075176 	 -1.5388983766863942 	 -1.140826982111152
12.17 	 -5.441742549318596 	 -5.442436968322361 	 -5.318814805285852 	 -5.237453722013834 	 -5.096251647947238 	 -4.9775148560564215 	 -3.9497609727943175 	 -3.669646977906792 	 -2.7561034408333542 	 -2.5514190850781713 	 -2.510821618064891 	 -2.2712163346563905 	 -2.276726229401847 	 -1.9663690250543961 	 -1.9000576747305888 	 -1.5862878622321606 	 -1.814237304719275 	 -1.4523778526115967 	 -1.7267959987361017 	 -1.356317307390185
13.45 	 -5.6884715200464555 	 -5.723593381841957 	 -5.555414886003819 	 -5.515520047115283 	 -5.327136058694713 	 -5.255087769230146 	 -4.1590084246030905 	 -3.931147609146053 	 -2.9583448669446883 	 -2.7889920937326917 	 -2.706509786390008 	 -2.501481947183133 	 -2.464877217493394 	 -2.191319027905047 	 -2.0828619890100115 	 -1.8029969674687658 	 -1.9946868182711137 	 -1.667119426010155 	 -1.9055906421171864 	 -1.5690406501774878
14.87 	 -5.930562309023748 	 -5.98308003376034 	 -5.788432341294833 	 -5.773733897569501 	 -5.555123830930522 	 -5.514539021307741 	 -4.367616560871532 	 -4.18117341948916 	 -3.1606989474472167 	 -3.0195584433350358 	 -2.903005372867593 	 -2.7265896639464904 	 -2.6546257729524143 	 -2.413627633589448 	 -2.2678151931082873 	 -2.019684643511466 	 -2.1775249741892218 	 -1.8827359796385503 	 -2.0869411460662186 	 -1.7832560274826117
16.44 	 -6.164876338000741 	 -6.217779737644475 	 -6.014305736668941 	 -6.00729358088154 	 -5.77639359439776 	 -5.750039920063558 	 -4.570855560334509 	 -4.411387239536798 	 -3.3581360423019224 	 -3.2343434907685564 	 -3.0949998995830406 	 -2.93754674970123 	 -2.8403442786998467 	 -2.624457604205012 	 -2.449065063967817 	 -2.227748619719203 	 -2.3568012387579858 	 -2.090470903646908 	 -2.2648281438405276 	 -1.9901320099168938
18.17 	 -6.3907600978255354 	 -6.432681572543131 	 -6.2322810191494815 	 -6.2204680462668485 	 -5.9901202956409225 	 -5.964830816123233 	 -4.767682222587692 	 -4.622168809164511 	 -3.549538534754457 	 -3.4331210169395616 	 -3.2813072179726337 	 -3.133377895031291 	 -3.0207688159182027 	 -2.8216558866256616 	 -2.625293706550674 	 -2.424398408884616 	 -2.531174352414424 	 -2.287462035261249 	 -2.4378941270097276 	 -2.186732608480107
20.09 	 -6.608644204481386 	 -6.631410422438643 	 -6.442777959517294 	 -6.416625956699436 	 -6.196704465420164 	 -6.161778631838171 	 -4.958471784194362 	 -4.814624494181127 	 -3.7352701388604554 	 -3.6165624674245684 	 -3.4622813404714723 	 -3.3142017860716786 	 -3.1962433175740435 	 -3.0037961850120647 	 -2.796839077466724 	 -2.6069603043856633 	 -2.7009800368645025 	 -2.4706950386866287 	 -2.606473412439094 	 -2.3698025168028614
22.21 	 -6.821470745089132 	 -6.821564969273379 	 -6.648916345235175 	 -6.603773626643185 	 -6.399346092176108 	 -6.348857164020943 	 -5.146803570463916 	 -4.99654038400852 	 -3.9190283696631827 	 -3.791670931118536 	 -3.641732265950938 	 -3.48687660901905 	 -3.370709165871843 	 -3.1766767620428804 	 -2.967737814660853 	 -2.7798945934745185 	 -2.8702975667548083 	 -2.644010022212292 	 -2.774675521949781 	 -2.542899961837927
24.55 	 -7.026837664324579 	 -7.003747116862241 	 -6.848054201861356 	 -6.782804496536034 	 -6.5952657877836005 	 -6.527314365798352 	 -5.329385140740172 	 -5.169365912994172 	 -4.097354106933542 	 -3.9588513206664633 	 -3.816045105328441 	 -3.6517343100931687 	 -3.5403724494567124 	 -3.340865695064961 	 -3.1340691672854 	 -2.9435369835260428 	 -3.0351503809123743 	 -2.8076385237732038 	 -2.938484694956961 	 -2.706143262033072
27.14 	 -7.225925404255495 	 -7.180575285991868 	 -7.041403491366136 	 -6.956521360938623 	 -6.785682873004189 	 -6.700140016325999 	 -5.507503858685267 	 -5.33661046744975 	 -4.271554464348525 	 -4.121164096968438 	 -3.986546527580295 	 -3.8119095997960595 	 -3.7065834722272806 	 -3.499815464025109 	 -3.297201343246963 	 -3.101450129454034 	 -3.196914948078404 	 -2.9652710880728748 	 -3.099283360894218 	 -2.8632487607523527
30.01 	 -7.4198496039768695 	 -7.35398282908121 	 -7.230095716534967 	 -7.127058212292603 	 -6.971728506570266 	 -6.869642858980395 	 -5.682326154451099 	 -5.500988218281072 	 -4.442805374674795 	 -4.281077293630249 	 -4.15442239144465 	 -3.9699410079883664 	 -3.8705406204426978 	 -3.656512176980476 	 -3.4583426973244684 	 -3.2569180744583996 	 -3.3568043680123583 	 -3.1203993243867383 	 -3.2582881004122033 	 -3.0178405800873613
33.17 	 -7.60866814031308 	 -7.523990919942856 	 -7.414128069060222 	 -7.294454450595545 	 -7.153361911348032 	 -7.035958040814581 	 -5.8536826730660945 	 -5.662704179349727 	 -4.6108951570520125 	 -4.4386588759485495 	 -4.3194218881095425 	 -4.125887980704633 	 -4.0319485870826295 	 -3.811171143953502 	 -3.617166832576359 	 -3.4102903640750815 	 -3.514478705490135 	 -3.273486710017538 	 -3.41514952754147 	 -3.1703249586510456
36.67 	 -7.792374293928393 	 -7.690462152802668 	 -7.593439808387399 	 -7.458559793815967 	 -7.330489492487802 	 -7.198965129100801 	 -6.021365405546124 	 -5.821583418377436 	 -4.775578362728382 	 -4.593697158609913 	 -4.48126487326827 	 -4.279480559931363 	 -4.190487682014725 	 -3.9635727549612954 	 -3.7733263367193177 	 -3.561414998695078 	 -3.669578445203636 	 -3.424231152053369 	 -3.5694996650278483 	 -3.3205867365769874
40.54 	 -7.97137646528851 	 -7.853630460391356 	 -7.768411811132662 	 -7.619625132410559 	 -7.503473725946695 	 -7.3589605837906005 	 -6.185679227902842 	 -5.977880349366438 	 -4.937140744042025 	 -4.746428384727467 	 -4.640219606886813 	 -4.430941244140287 	 -4.346406483675435 	 -4.113946565957725 	 -3.9270562297641165 	 -3.7105806374134076 	 -3.822332765623152 	 -3.573035929637091 	 -3.7215636393701224 	 -3.468958951719764
44.82 	 -8.145902568098212 	 -8.013589407043293 	 -7.9392402291846045 	 -7.777715227631511 	 -7.672491155772181 	 -7.516024498211072 	 -6.3467338817892385 	 -6.131613848192165 	 -5.0956701881005975 	 -4.896866647908483 	 -4.796353800170989 	 -4.580240289693718 	 -4.499749797456254 	 -4.262257806704252 	 -4.078385336556292 	 -3.8577356371668987 	 -3.972763539013621 	 -3.719854332500944 	 -3.871358471785806 	 -3.615398526470515
49.55 	 -8.316427999589937 	 -8.17067880925622 	 -8.106383723309413 	 -7.933144291424846 	 -7.837988925062963 	 -7.670520991699858 	 -6.5049419517838905 	 -6.2831317034462035 	 -5.2515678003974156 	 -5.045370536379111 	 -4.95005814127878 	 -4.72770971925969 	 -4.650896688468508 	 -4.40884339606437 	 -4.227684800527439 	 -4.003259215850378 	 -4.121238523422908 	 -3.8650735160730765 	 -4.019249583523362 	 -3.760285009120933
54.78 	 -8.483635115914295 	 -8.325532759286592 	 -8.270521301145148 	 -8.086538115585128 	 -8.00064150974642 	 -7.8231011587856445 	 -6.66097217707245 	 -6.433094981664013 	 -5.4055000790685614 	 -5.192593046452515 	 -5.10199743085078 	 -4.8740064740707485 	 -4.800510450269221 	 -4.554373983005807 	 -4.375617250465906 	 -4.147853554548558 	 -4.26842018455691 	 -4.009407670869944 	 -4.165899378762811 	 -3.904325985765306
60.56 	 -8.647525399329488 	 -8.478051209484466 	 -8.431618130322974 	 -8.237765968927645 	 -8.160394059332987 	 -7.973617281792283 	 -6.814692748030232 	 -6.581301627707884 	 -5.557310500626991 	 -5.338301594855618 	 -5.251992044395468 	 -5.018883311323036 	 -4.948384918008067 	 -4.6985848692412056 	 -4.521957702993557 	 -4.291237744629613 	 -4.414075251756085 	 -4.152569596344342 	 -4.3110687628937825 	 -4.047229034970835
66.95 	 -8.8081149248352 	 -8.628146334395822 	 -8.589654351920043 	 -8.386710835458578 	 -8.317207482987888 	 -8.121935552659131 	 -6.965988166209972 	 -6.727564265865009 	 -5.706859121462777 	 -5.482279175963672 	 -5.399879107093575 	 -5.1621083609492455 	 -5.094330781324324 	 -4.841225668850547 	 -4.666498020563926 	 -4.433143929589011 	 -4.557987269662983 	 -4.294284494991993 	 -4.454535424205285 	 -4.188713699106854
74.01 	 -8.965490868050747 	 -8.775818485176295 	 -8.744688245015203 	 -8.533350556774515 	 -8.471124683580719 	 -8.268020269915796 	 -7.1148398886709625 	 -6.8718057803556984 	 -5.854107760616882 	 -5.624424389780566 	 -5.5456020075621115 	 -5.303568683972891 	 -5.238270172878721 	 -4.9821689857536935 	 -4.809145188474991 	 -4.573430541900891 	 -4.700056528528266 	 -4.434405220186567 	 -4.596194937913569 	 -4.328628305080203
81.82 	 -9.120329149484377 	 -8.92173654100468 	 -8.897400131347572 	 -8.67836299537994 	 -8.622826765610439 	 -8.412553612021695 	 -7.261939463300785 	 -7.0147335202340555 	 -5.999751122737446 	 -5.765441633495891 	 -5.689858674811781 	 -5.443976575188895 	 -5.380905035214454 	 -5.122141792680756 	 -4.950604271121379 	 -4.712835207239411 	 -4.840989555614435 	 -4.5736751318969295 	 -4.73675489529205 	 -4.467720308166502
90.46 	 -9.27225156086107 	 -9.06538548988291 	 -9.047362535364751 	 -8.821191978602926 	 -8.771861786650035 	 -8.554955447963213 	 -7.4067291044560815 	 -7.155683612246049 	 -6.143197820575281 	 -5.9046312551257625 	 -5.832025907165759 	 -5.582607840941003 	 -5.521575162085385 	 -5.260385400725289 	 -5.090188412228345 	 -4.850568227152369 	 -4.980087626454479 	 -4.711291121163751 	 -4.875508177361722 	 -4.605176099649547
100.0 	 -9.421433286184548 	 -9.20688318021832 	 -9.194734176524625 	 -8.961944859418292 	 -8.91837986714204 	 -8.695326279072074 	 -7.549323892979372 	 -7.29473772076579 	 -6.284551769205117 	 -6.042060071551231 	 -5.972197122276468 	 -5.719523818797604 	 -5.660361844828749 	 -5.3969549478423415 	 -5.227970242930677 	 -4.9866777135755465 	 -5.117419538322462 	 -4.847298797412684 	 -5.012520878869853 	 -4.741039149731499
